"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"42002201","圣灵之甲-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002202","圣灵之甲-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42002203","圣灵之甲-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42002300","破甲术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002301","破甲术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002302","破甲术-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002400","破碎无双-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002401","破碎无双-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002402","破碎无双-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002500","疾风术-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002501","疾风术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002502","疾风术-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42002503","疾风术-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42002600","幽灵疾步-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002601","幽灵疾步-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002602","幽灵疾步-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42002603","幽灵疾步-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42002700","凝滞术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002701","凝滞术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002702","凝滞术-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002800","惰性剧变-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002801","惰性剧变-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002802","惰性剧变-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002900","法术护盾-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002901","法术护盾-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002902","法术护盾-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42002903","法术护盾-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42003000","虚空结界-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003001","虚空结界-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003002","虚空结界-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42003003","虚空结界-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42003100","破血狂攻1-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003101","破血狂攻1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003102","破血狂攻1-受击特效","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003103","破血狂攻1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","600","200","0","0","0","0","1"
"42003104","破血狂攻1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003110","破血狂攻2-保护者移动","1","0","0","0","0","0","11","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003111","破血狂攻2-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003112","破血狂攻2-受击特效","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003113","破血狂攻2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","600","200","0","0","0","0","1"
"42003114","破血狂攻2-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003200","弱点击破-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42003201","弱点击破-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003202","弱点击破-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003203","弱点击破-结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"42003204","弱点击破-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003300","散失之刃-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42003301","散失之刃-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003302","散失之刃-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003303","散失之刃-结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"42003304","散失之刃-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500000","多重打击1-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500001","多重打击1-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71500002","多重打击1-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71500003","多重打击1-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500004","多重打击1-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500005","多重打击1-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71500006","多重打击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500010","多重打击2-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500011","多重打击2-残影移动","1","1","500","0","0","0","1","0","5","2","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71500012","多重打击2-弓箭特效移动","2","1","500","0","0","0","0","0","0","2","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71500013","多重打击2-残影消失","1","1","800","0","0","3","0","0","0","2","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500014","多重打击2-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500015","多重打击2-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71500016","多重打击2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500020","多重打击3-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500021","多重打击3-残影移动","1","1","500","0","0","0","1","0","5","3","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71500022","多重打击3-弓箭特效移动","2","1","500","0","0","0","0","0","0","3","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71500023","多重打击3-残影消失","1","1","800","0","0","3","0","0","0","3","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500024","多重打击3-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500025","多重打击3-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71500026","多重打击3-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500030","多重打击4-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500031","多重打击4-残影移动","1","1","500","0","0","0","1","0","5","4","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71500032","多重打击4-弓箭特效移动","2","1","500","0","0","0","0","0","0","4","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71500033","多重打击4-残影消失","1","1","800","0","0","3","0","0","0","4","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500034","多重打击4-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500035","多重打击4-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71500036","多重打击4-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500040","多重打击5-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500041","多重打击5-残影移动","1","1","500","0","0","0","1","0","5","5","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71500042","多重打击5-弓箭特效移动","2","1","500","0","0","0","0","0","0","5","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71500043","多重打击5-残影消失","1","1","800","0","0","3","0","0","0","5","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500044","多重打击5-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500045","多重打击5-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71500046","多重打击5-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500050","多重打击6-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500051","多重打击6-残影移动","1","1","500","0","0","0","1","0","5","6","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71500052","多重打击6-弓箭特效移动","2","1","500","0","0","0","0","0","0","6","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71500053","多重打击6-残影消失","1","1","800","0","0","3","0","0","0","6","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500054","多重打击6-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500055","多重打击6-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71500056","多重打击6-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500060","多重打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500100","诱捕打击-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500101","诱捕打击-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71500102","诱捕打击-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71500103","诱捕打击-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500104","诱捕打击-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_youbudaji/mt_youbudaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500105","诱捕打击-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71500106","诱捕打击-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500110","诱捕打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500200","稳固打击-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500201","稳固打击-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"71500202","稳固打击-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"71500203","稳固打击-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500204","稳固打击-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_wengudaji/mt_wengudaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500205","稳固打击-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"71500206","稳固打击-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500300","宁神术-施法动作","0","1","0","9","1300","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500301","宁神术-施法特效上","2","1","100","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_moxishu/mt_moxishu","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500302","宁神术-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500700","狩猎姿态-施法动作","0","1","0","9","1300","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71500701","狩猎姿态-施法特效","2","1","700","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_shouliezitai/mt_shouliezitai","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71500702","狩猎姿态-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600000","多重打击1-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600001","多重打击1-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71600002","多重打击1-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600003","多重打击1-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600004","多重打击1-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600005","多重打击1-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600006","多重打击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600010","多重打击2-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600011","多重打击2-残影移动","1","1","500","0","0","0","1","0","5","2","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71600012","多重打击2-弓箭特效移动","2","1","500","0","0","0","0","0","0","2","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600013","多重打击2-残影消失","1","1","800","0","0","3","0","0","0","2","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600014","多重打击2-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600015","多重打击2-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600016","多重打击2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600020","多重打击3-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600021","多重打击3-残影移动","1","1","500","0","0","0","1","0","5","3","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71600022","多重打击3-弓箭特效移动","2","1","500","0","0","0","0","0","0","3","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600023","多重打击3-残影消失","1","1","800","0","0","3","0","0","0","3","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600024","多重打击3-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600025","多重打击3-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600026","多重打击3-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600030","多重打击4-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600031","多重打击4-残影移动","1","1","500","0","0","0","1","0","5","4","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71600032","多重打击4-弓箭特效移动","2","1","500","0","0","0","0","0","0","4","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600033","多重打击4-残影消失","1","1","800","0","0","3","0","0","0","4","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600034","多重打击4-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600035","多重打击4-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600036","多重打击4-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600040","多重打击5-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600041","多重打击5-残影移动","1","1","500","0","0","0","1","0","5","5","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71600042","多重打击5-弓箭特效移动","2","1","500","0","0","0","0","0","0","5","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600043","多重打击5-残影消失","1","1","800","0","0","3","0","0","0","5","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600044","多重打击5-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600045","多重打击5-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600046","多重打击5-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600050","多重打击6-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600051","多重打击6-残影移动","1","1","500","0","0","0","1","0","5","6","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71600052","多重打击6-弓箭特效移动","2","1","500","0","0","0","0","0","0","6","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600053","多重打击6-残影消失","1","1","800","0","0","3","0","0","0","6","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600054","多重打击6-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600055","多重打击6-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600056","多重打击6-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600060","多重打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600100","诱捕打击-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600101","诱捕打击-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71600102","诱捕打击-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600103","诱捕打击-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600104","诱捕打击-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_youbudaji/mt_youbudaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600105","诱捕打击-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600106","诱捕打击-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600110","诱捕打击2-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600111","诱捕打击2-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
