"ID","备注","战斗AI类型","底图","背景音乐","战斗等级","战场环境","战场AI","奖励ID","战斗胜利判定","助战","怪物数量","站位配置ID","点1","点2","点3","点4","点5","点6","点7","点8","点9","点10","点11","点12","点13","点14","点15","点16","点17","点18","点19","点20","点21","点22","点23","点24","点25","点26","点27","点28","死亡提醒显示"
"2557","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24563@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2558","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24564@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2559","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24565@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2560","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24566@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2561","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24342@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2562","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24343@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2563","帮会任务-明雷","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24354@25;24355@25;24356@25;24357@25","24358@25;24359@25;24360@25;24361@25;24362@25;24363@25;24364@25;24365@25","24358@25;24359@25;24360@25;24361@25;24362@25;24363@25;24364@25;24365@25","24358@25;24359@25;24360@25;24361@25;24362@25;24363@25;24364@25;24365@25","24358@25;24359@25;24360@25;24361@25;24362@25;24363@25;24364@25;24365@25","0","0","0","0","0","0","0","0","0","1"
"2564","帮会任务-明雷","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24366@25;24367@25;24368@25;24369@25","24370@25;24371@25;24372@25;24373@25;24374@25;24375@25;24376@25;24377@25","24370@25;24371@25;24372@25;24373@25;24374@25;24375@25;24376@25;24377@25","24370@25;24371@25;24372@25;24373@25;24374@25;24375@25;24376@25;24377@25","24370@25;24371@25;24372@25;24373@25;24374@25;24375@25;24376@25;24377@25","0","0","0","0","0","0","0","0","0","1"
"2565","帮会任务-明雷","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24378@25;24379@25;24380@25;24381@25","24382@25;24383@25;24384@25;24385@25;24386@25;24387@25;24388@25;24389@25","24382@25;24383@25;24384@25;24385@25;24386@25;24387@25;24388@25;24389@25","24382@25;24383@25;24384@25;24385@25;24386@25;24387@25;24388@25;24389@25","24382@25;24383@25;24384@25;24385@25;24386@25;24387@25;24388@25;24389@25","0","0","0","0","0","0","0","0","0","1"
"2566","帮会任务-明雷","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24390@25;24391@25;24392@25;24393@25","24394@25;24395@25;24396@25;24397@25;24398@25;24399@25;24400@25;24401@25","24394@25;24395@25;24396@25;24397@25;24398@25;24399@25;24400@25;24401@25","24394@25;24395@25;24396@25;24397@25;24398@25;24399@25;24400@25;24401@25","24394@25;24395@25;24396@25;24397@25;24398@25;24399@25;24400@25;24401@25","0","0","0","0","0","0","0","0","0","1"
"2567","尖牙瑟芬","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24501@100","24560@100","24515@100","24514@100","24514@100","24513@100","24513@100","24513@100","24512@100","24512@100","0","0","0","0","1"
"2568","范克里斯","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24502@100","24560@100","24519@100","24518@100","24518@100","24517@100","24517@100","24517@100","24516@100","24516@100","0","0","0","0","1"
"2569","阿撸高","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24503@100","24560@100","24523@100","24522@100","24522@100","24521@100","24521@100","24521@100","24520@100","24520@100","0","0","0","0","1"
"2570","寒冰王子","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24504@100","24560@100","24527@100","24526@100","24526@100","24525@100","24525@100","24525@100","24524@100","24524@100","0","0","0","0","1"
"2571","中奶怀特","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24559@100","24505@100","24530@100","24560@100","24531@100","24529@100","24529@100","24529@100","24528@100","24528@100","0","0","0","0","1"
"2572","玛拉得公主","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24506@100","24560@100","24535@100","24534@100","24534@100","24533@100","24533@100","24533@100","24532@100","24532@100","0","0","0","0","1"
"2573","哥多氪大王","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24507@100","24560@100","24539@100","24538@100","24538@100","24537@100","24537@100","24537@100","24536@100","24536@100","0","0","0","0","1"
"2574","好卡化身","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24508@100","24560@100","24543@100","24542@100","24542@100","24541@100","24541@100","24541@100","24540@100","24540@100","0","0","0","0","1"
"2575","锁惢深大帝","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24509@100","24560@100","24547@100","24546@100","24546@100","24545@100","24545@100","24545@100","24544@100","24544@100","0","0","0","0","1"
"2576","恐惧领主","2","0","3","TeamLv","0","","0","1","4","1*TeamNum+3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24510@100","24560@100","24551@100","24550@100","24550@100","24549@100","24549@100","24549@100","24548@100","24548@100","0","0","0","0","1"
"2577","会长","2","0","3","TeamLv","0","","0","1","4","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24511@100","24561@100","24562@100","24563@100","24564@100","24565@100","24566@100","24567@100","0","0","0","0","0","0","1"
"2600","熔火骑士","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26000@100","26001@100","26002@100","26003@100","26004@100","26075@100","0","0","0","0","0","0","0","0","1"
"2601","熔火哨兵","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26006@100","26005@100","26007@100","26008@100","26009@100","26075@100","0","0","0","0","0","0","0","0","1"
"2602","熔火法师","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26012@100","26011@100","26010@100","26013@100","26014@100","26075@100","0","0","0","0","0","0","0","0","1"
"2603","熔火骑士","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26018@100","26016@100","26017@100","26015@100","26019@100","26075@100","0","0","0","0","0","0","0","0","1"
"2604","熔火哨兵","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26024@100","26021@100","26022@100","26023@100","26020@100","26075@100","0","0","0","0","0","0","0","0","1"
"2605","熔火法师","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26025@100","26026@100","26027@100","26028@100","26029@100","26075@100","0","0","0","0","0","0","0","0","1"
"2606","熔火骑士","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26031@100","26030@100","26032@100","26033@100","26034@100","26075@100","0","0","0","0","0","0","0","0","1"
"2607","熔火哨兵","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26037@100","26036@100","26035@100","26038@100","26039@100","26075@100","0","0","0","0","0","0","0","0","1"
"2608","熔火法师","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26043@100","26041@100","26042@100","26040@100","26044@100","26075@100","0","0","0","0","0","0","0","0","1"
"2609","熔火骑士","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26049@100","26046@100","26047@100","26048@100","26045@100","26075@100","0","0","0","0","0","0","0","0","1"
"2610","熔火哨兵","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26050@100","26051@100","26052@100","26053@100","26054@100","26075@100","0","0","0","0","0","0","0","0","1"
"2611","熔火法师","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26056@100","26055@100","26057@100","26058@100","26059@100","26075@100","0","0","0","0","0","0","0","0","1"
"2612","熔火骑士","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26062@100","26061@100","26060@100","26063@100","26064@100","26075@100","0","0","0","0","0","0","0","0","1"
"2613","熔火哨兵","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26068@100","26066@100","26067@100","26065@100","26069@100","26075@100","0","0","0","0","0","0","0","0","1"
"2614","熔火法师","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26074@100","26071@100","26072@100","26073@100","26070@100","26075@100","0","0","0","0","0","0","0","0","1"
"2615","鲁西拂","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26077@100","26076@100","26078@100","26079@100","26080@100","26075@100","26079@100","26080@100","0","0","0","0","0","0","1"
"2616","玛格达","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26083@100","26082@100","26081@100","26084@100","26085@100","26075@100","26084@100","26085@100","0","0","0","0","0","0","1"
"2617","吉纳斯","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26089@100","26087@100","26088@100","26086@100","26090@100","26075@100","26089@100","26090@100","0","0","0","0","0","0","1"
"2618","加尔罗","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26095@100","26092@100","26093@100","26094@100","26094@100","26075@100","26091@100","26095@100","0","0","0","0","0","0","1"
"2619","嘉顿","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26075@100","26097@100","26098@100","26099@100","26100@100","26096@100","26099@100","26100@100","0","0","0","0","0","0","1"
"2620","沙思拉","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26101@100","26102@100","26103@100","26104@100","26105@100","26075@100","26104@100","26105@100","0","0","0","0","0","0","1"
"2621","萨利弗","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26106@100","26107@100","26108@100","26109@100","26110@100","26075@100","26109@100","26110@100","0","0","0","0","0","0","1"
"2622","古雷曼","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26111@100","26112@100","26113@100","26114@100","26115@100","26075@100","26114@100","26115@100","0","0","0","0","0","0","1"
"2623","埃克图斯","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26116@100","26117@100","26118@100","26119@100","26120@100","26075@100","26119@100","26120@100","0","0","0","0","0","0","1"
"2624","拉格纳罗","2","0","3","TeamLv","0","","0","1","0","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26136@100","26122@100","26123@100","26124@100","26125@100","0","0","0","0","0","26121@100","0","0","0","1"
"2631","织魂者","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26141@100","26142@100","26143@100","26144@100","26145@100","26216@100","0","0","0","0","0","0","0","0","1"
"2632","深渊恶魔","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26147@100","26146@100","26148@100","26149@100","26150@100","26216@100","0","0","0","0","0","0","0","0","1"
"2633","冷酷学徒","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26152@100","26153@100","26151@100","26154@100","26155@100","26216@100","0","0","0","0","0","0","0","0","1"
"2634","织魂者","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26157@100","26158@100","26159@100","26156@100","26160@100","26216@100","0","0","0","0","0","0","0","0","1"
"2635","深渊恶魔","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26162@100","26163@100","26164@100","26165@100","26161@100","26216@100","0","0","0","0","0","0","0","0","1"
"2636","冷酷学徒","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26166@100","26167@100","26168@100","26169@100","26170@100","26216@100","0","0","0","0","0","0","0","0","1"
"2637","织魂者","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26172@100","26171@100","26173@100","26174@100","26175@100","26216@100","0","0","0","0","0","0","0","0","1"
"2638","深渊恶魔","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26177@100","26178@100","26176@100","26179@100","26180@100","26216@100","0","0","0","0","0","0","0","0","1"
"2639","冷酷学徒","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26182@100","26183@100","26184@100","26181@100","26185@100","26216@100","0","0","0","0","0","0","0","0","1"
"2640","织魂者","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26187@100","26188@100","26189@100","26190@100","26186@100","26216@100","0","0","0","0","0","0","0","0","1"
"2641","深渊恶魔","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26191@100","26192@100","26193@100","26194@100","26195@100","26216@100","0","0","0","0","0","0","0","0","1"
"2642","冷酷学徒","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26197@100","26196@100","26198@100","26199@100","26200@100","26216@100","0","0","0","0","0","0","0","0","1"
"2643","织魂者","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26202@100","26203@100","26201@100","26204@100","26205@100","26216@100","0","0","0","0","0","0","0","0","1"
"2644","深渊恶魔","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26207@100","26208@100","26209@100","26206@100","26210@100","26216@100","0","0","0","0","0","0","0","0","1"
"2645","冷酷学徒","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26212@100","26213@100","26214@100","26215@100","26211@100","26216@100","0","0","0","0","0","0","0","0","1"
"2646","哥斯拉","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26217@100","26218@100","26219@100","26220@100","26221@100","26216@100","26218@100","26218@100","0","0","0","0","0","0","1"
"2647","踏地乌斯","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26223@100","26222@100","26224@100","26225@100","26226@100","26216@100","26224@100","26224@100","0","0","0","0","0","0","1"
"2648","黑暗女巫","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26228@100","26229@100","26227@100","26230@100","26231@100","26216@100","26228@100","26229@100","0","0","0","0","0","0","1"
"2649","亡者教官","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26233@100","26234@100","26235@100","26232@100","26236@100","26216@100","26233@100","26234@100","0","0","0","0","0","0","1"
"2650","收割者剃刻","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26238@100","26239@100","26240@100","26241@100","26237@100","26216@100","26238@100","26238@100","0","0","0","0","0","0","1"
"2651","死亡骑士","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26242@100","26243@100","26244@100","26245@100","26246@100","26216@100","26244@100","26244@100","0","0","0","0","0","0","1"
"2652","瘟疫使者","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26248@100","26247@100","26249@100","26250@100","26251@100","26216@100","26248@100","26248@100","0","0","0","0","0","0","1"
"2653","肮脏的西尔","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26253@100","26254@100","26252@100","26255@100","26256@100","26216@100","26254@100","26254@100","0","0","0","0","0","0","1"
"2654","撒肥龙","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26258@100","26259@100","26260@100","26257@100","26261@100","26216@100","26258@100","26259@100","0","0","0","0","0","0","1"
"2655","科耳稣迦得","2","0","3","TeamLv","0","","0","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26262@100","26263@100","26264@100","26265@100","26266@100","26267@100","26268@100","26269@100","0","0","0","0","0","0","1"
"2701","尖牙溶洞1","2","0","3","TeamLv","0",,"0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27001@100","27007@100","27008@100","27006@100","27006@100","0","0","0","0","0","0","0","0","0","1"
"2702","尖牙溶洞2","2","0","3","TeamLv","0",,"0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27002@100","27010@100","27011@100","27009@100","27009@100","0","0","0","0","0","0","0","0","0","1"
"2703","尖牙溶洞3","2","0","3","TeamLv","0",,"0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27003@100","27014@100","27015@100","27013@100","27013@100","27013@100","27013@100","27013@100","0","0","0","0","0","0","1"
"2704","尖牙溶洞4","2","0","3","TeamLv","0",,"0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27004@100","27018@100","27019@100","27016@100","27016@100","27017@100","27017@100","27017@100","0","0","0","0","0","0","1"
"2705","尖牙溶洞5","2","0","3","TeamLv","0",,"0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27005@100","27022@100","27023@100","27020@100","27020@100","27021@100","27021@100","27021@100","0","0","0","0","0","0","1"
"2706","亡者矿坑1","2","0","3","TeamLv","0","19204","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27033@100","27038@100","27039@100","27040@100","27041@100","0","0","0","0","0","0","0","0","0","1"
"2707","亡者矿坑2","2","0","3","TeamLv","0","19204","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27034@100","27042@100","27043@100","27044@100","27045@100","0","0","0","0","0","0","0","0","0","1"
"2708","亡者矿坑3","2","0","3","TeamLv","0","19204","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27035@100","27046@100","27047@100","27048@100","27049@100","27050@100","0","0","0","0","0","0","0","0","1"
"2709","亡者矿坑4","2","0","3","TeamLv","0","19204","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27036@100","27051@100","27052@100","27053@100","27054@100","27055@100","27055@100","27055@100","0","0","0","0","0","0","1"
"2710","亡者矿坑5","2","0","3","TeamLv","0","19221","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27037@100","27056@100","27057@100","27059@100","27059@100","27058@100","0","0","0","0","0","0","0","0","1"
"2711","狼人古堡1","2","0","3","TeamLv","0","19205","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27065@100","27070@100","27071@100","27072@100","27072@100","27072@100","0","0","0","0","0","0","0","0","1"
"2712","狼人古堡2","2","0","3","TeamLv","0","19205","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27066@100","27073@100","27074@100","27075@100","27075@100","27076@100","0","0","0","0","0","0","0","0","1"
"2713","狼人古堡3","2","0","3","TeamLv","0","19205","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27067@100","27077@100","27078@100","27079@100","27079@100","27081@100","27080@100","27080@100","0","0","0","0","0","0","1"
"2714","狼人古堡4","2","0","3","TeamLv","0","19205","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27068@100","27082@100","27083@100","27084@100","27085@100","27086@100","27087@100","27087@100","0","0","0","0","0","0","1"
"2715","狼人古堡5","2","0","3","TeamLv","0","19222","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27069@100","27088@100","27089@100","27090@100","27091@100","27092@100","27093@100","27094@100","0","0","0","0","0","0","1"
"2716","荆棘高地1","2","0","3","TeamLv","0","19206","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27097@100","27102@100","27103@100","27103@100","27104@100","27104@100","0","0","0","0","0","0","0","0","1"
"2717","荆棘高地2","2","0","3","TeamLv","0","19206","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27098@100","27105@100","27106@100","27107@100","27107@100","27108@100","27108@100","0","0","0","0","0","0","0","1"
"2718","荆棘高地3","2","0","3","TeamLv","0","19206","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27099@100","27109@100","27110@100","27111@100","27111@100","27112@100","27112@100","27113@100","0","0","0","0","0","0","1"
"2719","荆棘高地4","2","0","3","TeamLv","0","19206","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27100@100","27114@100","27115@100","27116@100","27117@100","27118@100","27118@100","27119@100","0","0","0","0","0","0","1"
"2720","荆棘高地5","2","0","3","TeamLv","0","19223","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27101@100","27120@100","27121@100","27123@100","27124@100","27122@100","27125@100","27126@100","27127@100","27128@100","0","0","0","0","1"
"2721","血色教堂1","2","0","3","TeamLv","0","19207","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27129@100","27134@100","27134@100","27135@100","27135@100","0","0","0","0","0","0","0","0","0","1"
"2722","血色教堂2","2","0","3","TeamLv","0","19207","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27130@100","27137@100","27137@100","27138@100","27138@100","27138@100","27138@100","27138@100","0","0","0","0","0","0","1"
"2723","血色教堂3","2","0","3","TeamLv","0","19207","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27131@100","27141@100","27142@100","27143@100","27143@100","27143@100","27143@100","27143@100","27143@100","27143@100","0","0","0","0","1"
"2724","血色教堂4","2","0","3","TeamLv","0","19500;19207","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27132@100","27152@100","27152@100","27153@100","27153@100","27155@100","27155@100","27155@100","0","0","0","0","0","0","1"
"2726","圣庙坟场1","2","0","3","TeamLv","0","19208","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27161@100","27166@100","27167@100","27167@100","27167@100","0","0","0","0","0","0","0","0","0","1"
"2727","圣庙坟场2","2","0","3","TeamLv","0","19208","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27162@100","27169@100","27170@100","27170@100","27170@100","0","0","0","0","0","0","0","0","0","1"
"2728","圣庙坟场3","2","0","3","TeamLv","0","19208","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27163@100","27173@100","27174@100","27175@100","27175@100","27175@100","27175@100","27175@100","0","0","0","0","0","0","1"
"2729","圣庙坟场4","2","0","3","TeamLv","0","19208","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27164@100","27178@100","27179@100","27180@100","27180@100","27180@100","27180@100","27180@100","0","0","0","0","0","0","1"
"2730","圣庙坟场5","2","0","3","TeamLv","0","19225","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27165@100","27184@100","27185@100","27187@100","27187@100","27186@100","27187@100","27187@100","0","0","0","0","0","0","1"
"2731","厄运废墟1","2","0","3","TeamLv","0","19209","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27193@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2732","厄运废墟2","2","0","3","TeamLv","0","19209","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27194@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2733","厄运废墟3","2","0","3","TeamLv","0","19209","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27195@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2734","厄运废墟4","2","0","3","TeamLv","0","19209","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27196@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2735","厄运废墟5","2","0","3","TeamLv","0","19226","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27197@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2736","命运祭坛1","2","0","3","TeamLv","0","19210","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27225@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2737","命运祭坛2","2","0","3","TeamLv","0","19210","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27226@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2738","命运祭坛3","2","0","3","TeamLv","0","19210","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27227@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2739","命运祭坛4","2","0","3","TeamLv","0","19210","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27228@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2740","命运祭坛5","2","0","3","TeamLv","0","19227","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27229@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2741","迷雾深渊1","2","0","3","TeamLv","0","19211","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27257@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2742","迷雾深渊2","2","0","3","TeamLv","0","19211","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27258@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2743","迷雾深渊3","2","0","3","TeamLv","0","19211","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27259@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2744","迷雾深渊4","2","0","3","TeamLv","0","19211","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27260@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
