"ID","提示对话框类型","提示内容","备注"
"160228","16","<T t='公会维护消耗公会资金' c='FF693F00'/><T t='$parameter1$' c='FF693F00'/><T t='银币' c='FF693F00'/>","好友频道公会维护消耗提示"
"160229","1","您本$parameter1$$parameter2$的使用次数已经用尽，每$parameter3$可使用$parameter4$次！","道具使用达到上限"
"160230","1","输入消息不能为空","公会群发消息功能使用提示"
"160231","5","材料的等级高于装备等级，继续吗？","高级材料打造提示"
"160232","16","<T t='你的公会资金不足以进行公会维护，因此公会等级降低一级，如果公会金库与公会药房高于当前公会等级则效果与公会等级一致，同时公会将得到500万公会资金补给，请尽快带领你的公会成员参与公会活动。如公会等级降至1级时依然如此，你的公会将自动解散。' c='FF693F00'/>","好友频道公会降级提示"
"160233","16","<T t='你的公会由于公会资金长期不足，因此公会被迫解散。' c='FF693F00'/><T t='你的' c='FF693F00'/><T t='$parameter1$' c='ff00ff00'/><T t='点公会贡献度已冻结，历史贡献度清零。在加入新公会3天后，所冻结的贡献度将1:1返还。' c='FF693F00'/>","好友频道公会资金不足，公会解散提示"
"160234","5","<T t=""在"" c=""FF693F00""></T><T t=""设置-隐私-麦克风"" c=""ff00ff00""></T><T t=""中将我叫MT的语音权限打开后才可发送语音"" c=""FF693F00""></T>","IOS语音聊天提示"
"160235","1","目前服务器还没有公会可以申请，快去创建公会吧！","服务器无公会时一键申请提示"
"160236","5","麦克风处于关闭状态，请开启麦克风后再使用","安卓语音聊天提示"
"160237","1","时间结束，请在有效时间内完成答题","公会副本答题提示"
"160238","1","发送太频繁，请$parameter1$秒后再试！",""
"160239","1,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""银币。"" c=""FF693F00""></T>","循环任务公共提示"
"160240","1,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><T t=""$parameter3$"" c=""ff00ff00""></T>","循环任务公共提示"
"160241","16","<T t=""你已被""  c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""禁言，无法在公会频道发言，2小时后将自动解除。"" c=""FF693F00""></T>",""
"160242","16","<T t=""你的禁言已被"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""解除。"" c=""FF693F00""></T>",""
"160243","1","只有会长或副会长拥有选择权限","权限不足玩家使用多倍产药提示"
"160244","1","公会资金不足，无法使用此功能","资金不足时，使用多倍产药功能提示"
"160245","1","你今日购买药品数量已达上限，无法再进行购买","公会药材购买已达上限提示"
"160246","1","你的资金不足，无法购买","个人资金不足购买公会药材提示"
"160247","1","库存不足","公会药材库存不足提示"
"160248","1","寻找不到藏宝图,挖掘宝藏失败.","藏宝图提示"
"160249","1","队伍正在战斗中， 暂时无法归队","战斗中归队提示"
"160250","1","等级不足，不能购买","等级不足时图鉴界面商店购买提示"
"160251","1","战斗外愤怒值最高可增加到100点","战斗外愤怒值达到100点时使用愤怒道具"
"160252","1","请选择附魔类型","未选择符文时，点击发送请求按钮提示"
"160253","1","你已请求过相同的附魔了","点击已经请求过的符文时提示"
"160254","1","已发出附魔请求","成功发送符文请求提示"
"160255","1","今日你请求附魔次数已用完","每日请求次数不够时提示"
"160256","1","今日附魔请求数量已超出最大上限","选择符文超出上限"
"160257","16","<T t='你主动退出公会。你的' c='FF693F00'/><T t='$parameter1$' c='ff02972c'/><T t='点公会贡献度已冻结，历史贡献度清零。如果未加入其他公会的情况下重新加入原有公会，可恢复原有贡献度和历史贡献度。如加入新的公会，所冻结的公会贡献将在加入新公会的3天后1:1返还。' c='FF693F00'/>","好友频道主动退出公会提示"
"160258","1","购买成功","拍卖购买成功提示"
"160301","1","未通关$parameter1$副本，无法挑战$parameter2$副本","时光之穴提示"
"160302","1","战斗中不能放生","战斗放生提示"
"160303","1","战斗中宠物不能洗点","战斗宠物洗点提示"
"160304","1","材料不足","宝石合成数量不足时候提示"
"160305","1","此战斗无法捕捉","战斗捕捉提示"
"160306","1,15","< T t=""$UserName$"" c=""ffffffff"" /> <T t=""连胜5场，获得丰厚的额外奖励！""/>","竞技场5胜奖励提示"
"160307","1","当前战斗没有可捕捉的宠物","战斗捕捉提示"
"160308","1","分解装备要求角色达到30级","分解提示"
"160309","1","$parameter1$级以上才可以购买珍品宠物","拍卖购买珍品宠物提示"
"160310","1","当前职位人数已满","公会职位满员提示"
"160311","1","此玩家已离开公会","点击对象为非公会成员"
"160312","1","请输入公会ID","公会搜索栏为空时"
"160313","1,15","<T t=""你消耗了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ffff1e00""></T><T t=""公会贡献。"" c=""FF693F00""></T>","公会贡献消耗提示"
"160314","5","此宝宝是珍品,是否继续洗练","宠物洗练"
"160315","1,3,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""援助声望。"" c=""FF693F00""></T>","援助统计收益提示"
"160316","1,3,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""援助经验。"" c=""FF693F00""></T>","援助统计收益提示"
"160317","1,3,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""援助公会贡献。"" c=""FF693F00""></T>","援助统计收益提示"
"160318","1","本公会还未建立药房","药房未开启提示"
"160319","1","装备耐久度为0，无法装备","装备耐久为0"
"160320","5","当前装备已经附魔了，数值为$parameter1$，是否要重新附魔","重复附魔提示"
"160321","1","你在战斗中,无法购买宠物","战斗中购买宠物"
"160322","1","队伍中有小于$parameter1$的玩家,无法进行切磋","多人切磋"
"160323","1","礼包码已过期","兑换码"
"160324","1","礼包码不存在","兑换码"
"160325","1","兑换码过长","兑换码"
"160326","1","请输入正确的礼包码","兑换码"
"160327","1","兑换成功","兑换码"
"160328","1","礼包码已被使用","兑换码"
"160329","1","角色已经领取过","兑换码"
"160330","1","礼包码已作废","兑换码"
"160331","1","你已加入了",""
"160332","1","<T t='恭喜你成功加入了' c='FF693F00'/><T t='$parameter1$' c='ff02972c'/><T t='公会' c='FF693F00'/>","成功加入公会提示"
"160333","1","各队伍每场战斗控制、辅助、治疗类职业出战单位总和不可超过3个","竞技场上阵提示"
"160334","1","竞技场已经开始，现在可以进行匹配！","竞技场开场提示"
"160335","1","你已加入了匹配队列","竞技场进入匹配提示"
"160336","1","你已离开了匹配队列","竞技场退出匹配提示"
"160337","1","单人或组队不超过3人的队伍可以进入","竞技场进入提示"
"160338","1","只有队长才可以匹配","3v3竞技场队员点击匹配按钮提示"
"160339","1","你的队伍中因为成员等级不在同一竞技组无法组队进入","3v3竞技场组队进入等级不符提示"
"160340","1","<T t='你等级不足' c='fffff2df'/><T t='$parameter1$' c='ff02972c'/><T t='级，无法参加' c='fffff2df'/><T t='$parameter2$' c='fffff2df'/>","等级不足进入竞技场提示"
"160341","1","<T t='本次活动你已完成' c='fffff2df'/><T t='$parameter1$' c='ff02972c'/><T t='场战斗，无法再进行匹配。' c='fffff2df'/>","所有类型竞技场次数已满提示"
"160342","1","<T t='你不符合领取' c='fffff2df'/><T t='$parameter1$' c='ff02972c'/><T t='礼包的条件' c='fffff2df'/>","所有类型竞技场领取礼包提示"
"160343","16","<T t='勇士，本次竞技场活动已结束，感谢您的参与' c='FF693F00'/>","好友系统频道，所有类型竞技场活动结束提示"
"160344","1,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><I s='linshi' i='jy'/><T t="",【盈福经验】转化"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><I s='linshi' i='jy'/>","盈福经验提示"
"160345","1","竞技场为单人对战活动，无法组队进入","组队进入单人竞技场提示"
"160346","1","匹配失败，参战队伍至少拥有2名攻击类型职业","单人竞技匹配阵容检测提示"
"160347","1,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><I s='linshi' i='jy'/><T t=""(队长加成5%)"" c=""ff00ff00""></T><T t=""【盈福经验】转化$Parameter2$"" c=""ff00ff00""></T><I s='linshi' i='jy'/>","捉鬼队长收益提示"
"160348","1","勇士，本次竞技场活动已结束，感谢您的参与！","系统提示：3v3竞技场活动结束提示"
"160349","1","你的公会贡献不足，无法购买。公会贡献可以通过公会任务获得。","公会贡献不足提示"
"160350","1,15","<T t=""你消耗了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FFFE000C""></T><T t=""$parameter2$"" c=""FFFE000C""></T><T t="",获得了""></T><T t=""$parameter3$"" c=""FF02972C""></T><T t=""个"" c=""FF693F00""></T><T t=""$parameter4$"" c=""FF02972C""></T>","通用消耗获得提示"
"160351","1","<T t=""$parameter1$"" c=""fffff2df""></T><T t=""已开启"" c=""fffff2df""></T>","公会副本晋级提示"
"160352","1","该功能$parameter1$才开启","指引提示"
"160353","1","公会药房每次只能购买一个药材","药房购买提示"
"160354","4","<T t=""竞技场比赛即将开启，各位勇士快来一较高下。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160355","4","<T t=""竞技场比赛正在进行，各位勇士可通过紫罗兰"" c=""ffffff33""></T><G t=""竞技大师"" npcid=""161514""></G><T t=""进入赛场。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160356","4","<T t=""竞技场比赛已经结束，恭候各路勇士参加下次比赛。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160357","4","<T t=""3v3竞技场比赛即将开启，各位勇士快来一较高下。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160358","4","<T t=""3v3竞技场比赛正在进行，各位勇士可通过紫罗兰"" c=""ffffff33""></T><G t=""竞技大师"" npcid=""161514""></G><T t=""进入赛场。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160359","4","<T t=""3v3竞技场比赛已经结束，恭候各路勇士参加下次比赛。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160360","4","<T t=""5v5竞技场比赛即将开启，各位勇士快来一较高下。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160361","4","<T t=""5v5竞技场比赛正在进行，各位勇士可通过紫罗兰"" c=""ffffff33""></T><G t=""竞技大师"" npcid=""161514""></G><T t=""进入赛场。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160362","4","<T t=""5v5竞技场比赛已经结束，恭候各路勇士参加下次比赛。"" c=""ffffff33""></T>","竞技场活动跑马灯提示"
"160363","1","正在等待进入副本，当前无法申请其他的副本。","副本提示"
"160364","2","现在不是活动时间，不可进入。（公会副本开启时间为每周2、4、6晚上21:30-22:30）","公会副本活动提示"
"160365","5","您确定退出游戏吗?","退出游戏确定提示"
"160366","1","你还未学会制作附魔卷轴","制作公会符文提示"
"160367","7","<T t='$parameter1$' c='ff02972c'/><T t='修改了公会宗旨：' c='FF693F00'/><T t='$parameter2$' c='FF693F00'/>","公会宗旨提示"
"160368","7","<T t='公会药房已刷新，大家可以去购买' c='FF693F00'/>","公会药房刷新提示"
"160369","7","<T t='$parameter1$' c='ff02972c'/><T t='请求一张' c='FF693F00'/><T t='$parameter2$' c='FF693F00'/>","公会符文请求提示"
"160370","7","<T t='$parameter1$' c='FF693F00'/><T t='请求一张' c='FF693F00'/><T t='$parameter2$' c='FF693F00'/><T t='（已被' c='FF693F00'/><T t='$parameter3$' c='ff02972c'/><T t='捐赠）' c='FF693F00'/>","公会符文捐赠提示"
"160371","1","对方等级不足$parameter1$级，无法加入公会","公会邀请等级不足提示"
"160372","1","该玩家已加入其他公会或取消申请！","公会取消申请提示"
"160373","1","捐赠成功","公会捐赠符文成功提示"
"160374","1,15","<T t=""你购买了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T>","购买公会药房药材提示"
"160375","1,15","<T t=""你消耗了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ffff1e00""></T><T t=""银币。"" c=""FF693F00""></T>","公会消耗提示"
"160376","7","<T t=""$parameter1$"" c=""ff02972c""></T><T t=""已开启。"" c=""FF693F00""></T>","公会副本公会频道晋级提示"
"160377","5","商品价格未做修改，将按当前价格不进入公示期，直接上架出售。","拍卖重新上架（不改价格）珍品宠物的确认提示框"
"160378","1","你的衣橱中已经有当前染色方案。","染色保存染色方案的提示"
"160379","1","你的衣橱储存的染色方案已满。","染色保存染色方案的提示"
"160380","1","和当前染色方案一致，再试试其他方案","染色同款提示"
"160381","5","修改价格后，需要重新进行8小时公示，修改吗？","拍卖重新上架（改变价格）珍品宠物的确认提示框"
"160382","1","已经是最高价格了","拍卖调整价格达到上限提示"
"160383","1","已经是最低价格了","拍卖调整价格达到下限提示"
"160384","5","宝石将会一次性分解为$Parameter1$个$Parameter2$，是否确认分解？","宝石分解"
"160385","7","<T t=""本次"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""副本已结束"" c=""FF693F00""></T><T t=""请各位勇士下次再来。"" c=""FF693F00""></T>","公会副本结束提示"
"160386","1","<T t=""本次"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""副本已结束"" c=""fffff2df""></T><T t=""请各位勇士下次再来。"" c=""fffff2df""></T>","公会副本结束提示"
"160387","12","<T t=""你的队伍战胜了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff3975fc""></T><T t=""的队伍，当前场次第"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""场。"" c=""FF693F00""></T>","自身竞技场战胜信息"
"160388","12","<T t=""你的队伍输给了"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff3975fc""></T><T t=""的队伍，当前场次第"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""场。"" c=""FF693F00""></T>","自身竞技场战败信息"
"160389","12","<T t=""$parameter1$"" c=""ff3975fc""></T><T t=""赢得了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""连胜，获得了额外奖励！"" c=""FF693F00""></T>","其他人竞技场连胜信息"
"160390","12","<T t=""$parameter1$"" c=""ff3975fc""></T><T t=""终结了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff3975fc""></T><T t=""的"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""连胜，获得了丰厚的额外奖励！"" c=""FF693F00""></T>","其他人竞技场终结信息"
"160391","15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter4$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter5$"" c=""FF3975FC""></T><T t="""" c=""FF693F00""></T><T t=""的队伍以"" c=""FF693F00""></T><T t=""$parameter6$"" c=""FFFB002F""></T><T t=""关的好成绩荣获冠军试炼第"" c=""FF693F00""></T><T t=""$parameter7$"" c=""FFFB002F""></T><T t=""名"" c=""FF693F00""></T>","职业闯关前三"
"160392","15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter4$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter5$"" c=""FF3975FC""></T><T t="""" c=""FF693F00""></T><T t=""的队伍以"" c=""FF693F00""></T><T t=""$parameter6$"" c=""FFFB002F""></T><T t=""关的好成绩荣获冠军试炼第"" c=""FF693F00""></T><T t=""$parameter7$"" c=""FFFB002F""></T><T t=""名"" c=""FF693F00""></T>","职业闯关前三"
"160393","15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter4$"" c=""FF3975FC""></T><T t="" "" c=""FF693F00""></T><T t=""$parameter5$"" c=""FF3975FC""></T><T t="""" c=""FF693F00""></T><T t=""的队伍以"" c=""FF693F00""></T><T t=""$parameter6$"" c=""FFFB002F""></T><T t=""关的好成绩荣获冠军试炼第"" c=""FF693F00""></T><T t=""$parameter7$"" c=""FFFB002F""></T><T t=""名"" c=""FF693F00""></T>","职业闯关前三"
"160394","1","<T t='$parameter1$' c='fffff2df'/><T t='捐赠了你一张' c='fffff2df'/><T t='$parameter2$' c='fffff2df'/>","收到符文捐赠时提示"
"160395","5","当前任务不统一，是否同步任务？","门派闯关同步任务提示"
"160396","7,16","<T t=""公会名称已修改为："" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff3975fc""></T>","公会名称修改提示"
"160397","1","暂不支持该表情","聊天表情提示"
"160398","1","当前等级无法完成任务，抓紧升级吧！","主线任务等级不足"
"160399","1","请自动寻路至目标区域使用道具。","主线任务物品使用区域不正确提示"
"160400","1","已达今日限购数量，请明日在购买","兑换商店达到最大上限次数后的提示"
"160401","1","替换宝石成功","替换宝石成功的提示"
"160402","1","<T t=""花费"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""符石兑换"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><I s='linshi' i='yb'/>","兑换钱的提示"
"160403","1","<T t=""花费"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""符石兑换"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><I s='linshi' i='jb'/>","兑换钱的提示"
"160404","1","<T t=""花费"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><T t=""金币兑换"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><I s='linshi' i='yb'/>","兑换钱的提示"
"160405","1","今天已达到回收上限,明天再来吧","回收"
"160406","1","MT人文探索活动已结束","MT人文探索活动结束提示"
"160407","1","该兑换码还没到可兑换日期","兑换码提示"
"160408","1","托管状态下的玩家无法接任队长。","转让队长给托管队员时"
"160409","1","公会专精$parameter1$级开放","公会福利功能开放提示"
"160410","1","公会技能$parameter1$级开放","公会福利功能开放提示"
"160411","16","<T t='您在离开游戏的期间，错过的日常活动转化为了' c='FF693F00'/><T t='$parameter1$' c='ff00ff00'/><T t='[盈福经验]' c='FF693F00'/><T t='。已经总共累计了' c='FF693F00'/><T t='$parameter2$' c='ff00ff00'/><T t='[盈福经验]' c='FF693F00'/><T t=',盈福经验会在完成日常活动时，转化为人物经验。' c='FF693F00'/>","盈福经验在系统里的提示"
"160412","1","你触发了世界宝箱事件","世界宝箱事件提示"
"160413","4,15","<T t='强大的迪奥布斯会长及其部众被'c='FF693F00'/><T t='$parameter1$' c='ff00ff00'/><T t='击败后，四处逃散，在'c='FF693F00'/><T t='$parameter2$' c='ff00ff00'/><T t='丢下一堆宝箱！'c='FF693F00'/>","世界宝箱事件提示"
"160414","1","回答正确","MT人文探索"
"160415","1","回答错误","MT人文探索"
"160416","1","您还未达到领取奖励的条件","领取MT人文探索礼包的提示"
"160417","1","领取成功","领取MT人文探索礼包的提示"
"160418","1","已领取过奖励","领取MT人文探索礼包的提示"
"160419","1","获得$parameter1$经验，$Parameter2$银币","每次MT人文探索奖励"
"160420","1","您还没有公会，无法求助","求助的提示"
"160421","1","您的求助次数已用完","求助的提示"
"160422","5","玩家$parameter1$($parameter2$级)邀请与你切磋","切磋提示"
"160423","5","$parameter1$队伍($parameter2$级,$parameter3$/5)邀请与你切磋","切磋提示"
"160424","1","还没有达到目标要求等级，继续努力哦","点击等级限制类任务追踪的提示"
"160425","1","对方拒绝了你的切磋","切磋提示"
"160426","1","玩家已关闭切磋功能","切磋提示"
"160427","1","<T t=""$parameter1$"" c=""ff07d441""></T><T t=""职位人数已达上限，如要进行新的任命请先撤销现任人选""></T>","公会任命冲突提示"
"160428","1","新的一天开始，请从新挑战","冰封王座跨天提示"
"160429","1","保存染色方案成功","保存染色方案成功的提示"
"160430","4,15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""以迅雷不及掩耳盗铃儿之势在冰封王座排行榜中获得前10名，特此奖励""c=""FF693F00 ""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$""c=""FF693F00""></T><T t=""$parameter4$""c=""ff33ff33""></T>","冰封王座开物品提示"
"160431","4,15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""在冠军试炼宝箱中开出"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$""c=""FF693F00""></T><T t=""$parameter4$""c=""ff33ff33""></T>","冠军试炼开物品提示"
"160432","1","染色成功","染色成功提示"
"160433","1","您进入了自动巡游状态，所有队员已自动暂离！","队长进入巡游，队员自动暂离的提示"
"160434","1","抱歉，您无法在自动巡游过程中召回队友，请巡游结束后再进行操作！","队长在巡游中召回队友的提示"
"160435","1","抱歉，队长处于自动巡游过程中，您暂时无法回归队伍，请稍后再试！","队长在巡游中队员选择回归的提示"
"160436","1","抱歉，您处于自动巡游过程中无法传送到队长身边，您可以在巡游结束后手动回归队伍！","在巡游过程中被邀请进队后"
"160437","1","抱歉，您现在无法参与活动，请巡游结束后手动前往参加活动！","在巡游过程中点击参加弹出的活动界面"
"160438","5","抱歉，您的奖励次数已经用尽，请等待其他玩家ROLL点！","精英副本提示"
"160439","1","$parameter1$未通关$parameter2$副本，无法挑战$parameter3$副本","时光之穴提示"
"160440","1","等级不到$parameter1$的菜鸟也想捕捉宝宝，回去练练再来吧！","宝宝幼儿园提示"
"160441","1","$parameter1$等级不到$parameter2$无法捕捉宠物！","宝宝幼儿园提示"
"160442","7","<T t=""公会药房已被"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FF07D441""></T><T t=""设定为"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""产药。"" c=""FF693F00""></T>","公会药房设定提示"
"160443","7","<T t=""由于公会资金不足，公会药房已被系统设定为"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FF693F00""></T><T t=""产药。"" c=""FF693F00""></T>","公会药房设定提示"
"160444","1","宣读公告成功","公会任务提示"
"160445","1","张贴告示成功","公会任务提示"
"160446","1","通过研学者试炼才可以进行博学者试炼","未达到科举殿试条件的人点击NPC进行科举殿试的提示"
"160447","1","冻结期物品无法拍卖","冻结期物品无法拍卖的提示"
"160448","4,15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""在冠军试炼中表现突出，特奖励"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$""c=""FF693F00""></T><T t=""$parameter4$""c=""ff33ff33""></T>","冠军试炼活动获得"
"160449","1,13","您的队友$parameter1$拒绝同步任务!","冠军试炼拒绝提示"
"160450","1","请先通过之前的关卡","冰封王座提示"
"160451","1","您今天开启宝箱的数量已经达到上限，无法再次开启宝箱！","世界宝箱事件提示"
"160452","1","宠物高于人物5级，无法继续获得经验！","宠物无法获得经验提示"
"160460","1","不能邀请自己或自己所在队伍切磋","切磋提示"
"160470","1","为了您的安全请在飞行过程中遵从飞行法规，否则一切后果地精飞行集团将概不负责！","巡游过程中点击地图提示"
"160471","1","等级不足20级不能在职业频道发言。","职业频道发言提示"
"160472","1","群消息发送成功","公会群发消息功能使用提示"
"160473","1","银币不足，发送失败","公会群发消息功能使用提示"
"160474","5","MT人文探索活动已经开始，您是否参加？","MT人文探索活动开启的推送"
"160475","7","<T t=""公会副本即将开启，欢迎各位勇士参与，冲击排行榜。"" c=""FF693F00""></T>","公会副本开启提示"
"160476","1,15","<T t=""你购买了1个"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ffff1e00""></T>","公会药房购买提示"
"160477","1","变身状态不能上坐骑","上坐骑提示"
"160478","1","卸下成功","卸下宝石的提示"
"160479","1","请选择服务器","选服界面点击确定按钮提示"
"160480","4,15","<T t=""恭喜"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""在公会副本（"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><T t=""）中获得了""c=""FF693F00""></T><T t=""$parameter3$"" c=""ff00ff00""></T><T t=""$parameter4$""c=""FF693F00""></T><T t=""$parameter5$""c=""FF693F00""></T>",""
"160481","1","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><I s='linshi' i='jy'/><T t="","" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><I s='linshi' i='yb'/>","MT人文探索提示"
"160482","7","<T t=""公会副本"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""已开启"" c=""FF693F00""></T>","公会副本开启提示"
"160483","1","更换宝石成功","更换宝石提示"
"160484","4,15","<T t=""恭喜"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""在宠物洗炼中获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T>","洗炼洗出变异提示"
"160485","1","获得了$parameter1$","洗炼洗出变异提示"
"160486","1","组队状态下点击","冰封王座离队提示"
"160487","1","提升人物等级才能继续学习","修炼提示"
"160488","1","提升公会等级才能继续学习","修炼提示"
"160489","1","增加公会历史贡献才能继续学习","修炼提示"
"160490","1","此任务禁止组队","冰封王座限制组队提示"
"160491","1","对方等级不足20级,无法切磋","切磋提示"
"160492","1","对方队伍中有不满足20级的玩家,无法切磋","切磋提示"
"160493","1","组队成功，你现在是队长！","组队成功提示"
"160494","1","已经在战斗中,不能切磋其他玩家","切磋提示"
"160495","1","已经在战斗中,不能观看其它玩家战斗","切磋提示"
"160496","1","您的阵容还有空缺，请填充满后再进行匹配","竞技场阵容未满提示"
"160497","1","匹配过程中不可进行此项操作","竞技场匹配中更换队员提示"
"160498","1","MT人文探索已经结束","MT人文探索"
"160600","1","站位已满，无法召唤图腾","萨满召唤图腾提示"
"160601","1","捐赠失败，对方已退出公会","捐赠对象退出公会提示"
"160602","1","队伍人数已超过3人，无法进行3V3竞技场匹配","3V3竞技场队伍人数超标提示"
"160603","4","<T t=""$parameter1$"" c=""ffffff33""></T><T t=""在竞技场中赢得了"" c=""ff00ff00""></T><T t=""$parameter2$"" c=""ffffff33""></T><T t=""连胜，有哪位勇士能阻挡他的脚步？！"" c=""ff00ff00""></T>","竞技场10连胜公告"
"160604","4","<T t=""$parameter1$"" c=""ffffff33""></T><T t=""已经所向披靡，在竞技场中赢得了"" c=""ff00ff00""></T><T t=""$parameter2$"" c=""ffffff33""></T><T t=""连胜"" c=""ff00ff00""></T>","竞技场15连胜公告"
"160605","4","<T t=""王者降临"" c=""ff00ff00""></T><T t=""$parameter1$"" c=""ffffff33""></T><T t=""在竞技场中赢得了"" c=""ff00ff00""></T><T t=""$parameter2$"" c=""ffffff33""></T><T t=""连胜，简直是神一般的存在，无人能挡！"" c=""ff00ff00""></T>","竞技场20连胜公告"
"160606","4","<T t=""恭喜"" c=""ff00ff00""></T><T t=""$parameter1$"" c=""ffffff33""></T><T t=""在3V3竞技场中赢得了"" c=""ff00ff00""></T><T t=""$parameter2$"" c=""ffffff33""></T><T t=""连胜！"" c=""ff00ff00""></T>","3V3竞技场10连胜公告"
"160607","1","对方和你不在同一个分组，无法加入队伍！","竞技场组队提示"
"160608","1","已发送请求","邀请入会CD时提示"
